entidad,mun,pob_tot,p_15ymas,p_6a14,p15ym_an,p_6a14_noa,p_15ymas_edbasinc,psinder,vivpar_hab,vph_pisoti,vph_excsa,vph_aguafv,vph_nodren,vph_s_elec,vph_lavad,vph_refri,vph_cel,vph_pc,vph_inter,vph_tv
30,30049,21013,15854,3014,2133,178,9712,4233,5940,360,5245,196,718,78,4087,5170,4409,572,1572,5424
30,30050,16754,11496,3423,2768,120,6561,3389,3977,736,3823,1842,757,265,838,2035,2200,257,197,2913
30,30051,22570,15754,4186,3884,132,9393,4484,5824,745,5697,1016,1737,216,1493,3834,2922,413,297,4511
30,30052,12238,8917,1974,809,65,4443,1593,3354,306,3229,74,229,48,1732,2481,2205,405,452,3002
30,30053,27940,20460,4426,1655,261,10456,5183,7667,264,7415,852,214,74,4583,6631,5786,1536,1625,7105
30,30054,12494,9648,1794,1317,96,5456,1464,4098,150,3835,409,280,87,2998,3576,2807,416,384,3618
30,30055,13479,9751,2415,1836,58,5435,2552,3563,310,3451,1088,1553,159,983,2741,2108,361,135,2734
30,30056,6684,4531,1429,1166,32,2807,964,1566,127,1514,526,536,60,266,1221,820,169,17,1178
30,30057,14394,9585,2910,1783,171,6798,1783,3093,228,3004,310,165,90,381,1686,985,98,75,2423
30,30058,55844,41772,9338,6010,80,23227,8761,14730,1515,14550,3180,10459,397,2158,9968,5771,1107,690,11152
30,30059,16241,12135,2469,1243,87,5935,4065,4742,398,4541,813,233,102,3031,3858,3380,588,655,4060
30,30060,16741,12042,2970,1409,100,6383,4922,4328,538,4250,896,1068,184,1901,3280,3085,402,360,3662
30,30061,81827,55398,15241,6469,1145,30996,17137,21199,1937,19922,6641,1589,1413,13231,15902,13753,3408,3502,16404
30,30062,21102,14671,3913,2393,408,7375,6600,4997,473,4897,255,512,102,1094,2093,3270,557,342,4178
30,30063,14565,10586,2800,1473,55,6482,2401,4040,596,3929,452,2171,159,928,2759,2358,225,199,2890
30,30064,3880,2704,753,713,20,1502,373,983,145,967,308,524,70,114,471,473,33,58,627
30,30065,78336,57242,13193,2697,374,21475,21954,22258,947,21823,570,496,373,15206,19323,18621,7421,8082,21303
30,30066,27297,19388,4948,3359,149,10014,4653,7071,615,6940,2370,2829,177,2629,5020,4046,579,315,5950
30,30067,18367,10545,4942,3347,332,7669,1757,3168,273,2943,580,491,121,83,803,1599,87,39,1961
30,30068,66168,49069,10592,2382,295,17212,16342,18311,794,18133,1132,291,130,11791,15032,15029,6143,7313,17403
30,30069,24791,18991,3638,1287,109,8102,4971,7331,502,7180,1776,933,130,4160,6087,5082,1271,1583,6660
30,30070,19587,13942,3488,1330,182,8693,2965,5277,288,4993,3310,401,195,3387,4354,2034,376,195,4106
30,30071,60674,42602,10927,4550,709,22240,14276,15134,982,14892,920,1316,331,6368,10185,11240,3323,2889,13550
30,30072,21391,14505,4402,2056,197,8922,4049,5741,367,5465,812,1688,424,1914,2666,3214,464,251,4623
30,30073,43309,30975,7857,5717,404,17740,6106,12455,1367,11939,1140,2941,251,5476,8537,6100,922,792,9274
30,30074,7221,5413,1111,256,25,2201,930,1849,119,1818,41,75,14,1001,1410,1385,342,402,1720
30,30075,17105,12795,2663,2081,103,7902,2440,5512,257,5060,1893,442,138,3605,4416,3232,454,467,4720
30,30076,13474,8966,2924,3411,123,6725,1679,3559,543,3510,2095,2929,116,98,1043,441,92,14,2007
30,30077,43349,31541,6996,3861,462,18054,8793,12518,1005,12004,984,703,192,8142,10275,9389,1469,1503,10891
30,30078,13591,10013,2353,1499,33,5733,1315,3785,515,3717,911,2512,142,520,2468,2012,278,184,2845
30,30079,11442,7957,2118,1610,118,5571,979,2923,247,2822,78,585,24,809,1330,1388,106,36,2330
30,30080,23005,16084,4237,1974,249,9580,5971,5565,403,5433,818,922,95,1530,2880,3352,501,260,4742
30,30081,24896,17729,4450,2347,314,8448,5142,6666,491,6601,832,253,91,3129,4462,5243,1513,1488,6025
30,30082,15800,11796,2381,831,110,5248,1521,4498,146,4380,1122,64,82,3397,3842,3512,991,658,4022
30,30083,54132,38527,10354,7920,258,24401,5948,14271,4045,13899,5381,10337,552,1584,7632,2313,719,291,9833
30,30084,5790,4394,871,657,37,2430,683,1862,85,1673,620,192,53,1119,1495,1345,168,284,1576
30,30085,68823,50139,11267,3181,230,18600,11370,18507,1414,18261,312,297,100,10054,13955,14911,4755,4325,17163
30,30086,44488,28436,9803,3853,751,19583,10362,10350,816,10088,577,2012,177,2581,4937,6335,597,1046,9474
30,30087,480841,369309,66865,12245,1683,100390,125241,139298,2456,138594,1318,645,508,99510,123708,125527,67021,68579,134778
30,30088,5006,3875,706,596,20,2531,722,1493,95,1456,22,38,19,507,1084,707,149,214,1333
30,30089,41644,31723,6233,2428,216,12794,9227,12318,412,11958,4410,351,342,7687,10149,9450,2339,2427,10567
30,30090,11361,8608,1623,801,88,4567,2835,3475,171,3253,454,211,55,2528,3055,2812,394,301,3251
30,30091,29413,20683,5428,2741,301,12878,6566,7887,496,7560,2261,656,200,4662,6444,3930,752,673,6452
30,30092,38198,27173,6976,3532,446,15581,7363,9494,524,9318,95,477,130,4015,5871,5583,1685,1797,8463
30,30093,16682,12163,2766,863,82,5847,3576,4224,126,4132,530,95,57,1837,3360,2940,774,809,3935
30,30094,38895,28114,6463,3602,433,16789,9161,11073,942,10355,1015,703,259,6746,8886,7941,1086,984,9499
30,30095,15916,11558,2709,2031,172,6841,2948,4503,332,4299,116,258,119,1704,3243,2065,492,396,3597
30,30096,1534,1217,183,111,6,818,106,407,1,399,7,5,7,50,262,66,21,19,365
30,30097,19606,15198,2861,1164,86,6796,3503,6016,55,5852,396,120,75,4634,5282,4735,1325,1328,5577
30,30098,3043,1992,670,384,32,1186,268,733,115,718,20,201,7,36,97,282,19,6,442
30,30099,18096,12431,3421,1585,174,6643,5286,4078,322,3987,954,714,117,1708,2319,2430,488,406,3436
30,30100,23408,17846,3471,1609,201,9997,6515,6971,136,6534,402,361,60,4717,6071,4929,684,527,6536
30,30101,37285,25143,7368,2730,443,12603,7457,9299,619,9209,403,1115,223,4152,5544,5519,1827,1799,7952
30,30102,110415,82107,17531,5168,537,32457,29429,31320,2555,30736,3186,540,451,20610,26977,24809,7314,6690,29257
30,30103,12332,7744,2908,2562,122,5361,1489,2880,296,2811,1167,537,187,148,656,1267,64,101,1561
30,30104,17312,12108,3265,2888,180,7923,1724,4709,796,3831,557,964,102,968,2147,1710,143,64,2548
30,30105,75346,55781,11111,2622,459,20246,17976,22865,1025,22262,2432,532,238,17971,20901,20956,6233,7356,21614
30,30106,4685,3186,883,293,58,2058,347,1114,35,1092,17,29,9,331,582,634,62,57,980
30,30107,2920,1828,706,373,29,1352,199,661,74,632,34,298,24,116,286,168,22,1,438
30,30108,157393,118795,23312,5887,566,43002,25589,46080,2805,45477,11436,1053,876,34052,40517,34830,13318,15626,41628
30,30109,64249,47553,10194,3967,315,21785,12526,18008,1459,17459,1478,829,334,9345,14385,11735,3122,2628,15391
30,30110,11646,7283,2865,3587,217,6227,1203,2908,963,2848,1494,2351,307,19,177,522,6,2,891
30,30111,17504,12727,2842,1103,75,6233,2176,4909,358,4634,1210,200,143,3373,3961,3757,709,740,4233
30,30112,21816,16111,3507,1569,142,7938,2922,5797,113,5704,183,78,57,2775,4301,4172,1011,763,5387
30,30113,4559,3190,860,401,30,1764,890,1152,166,1054,107,126,17,285,595,731,87,82,926
30,30114,10866,8334,1636,664,64,4330,2292,3392,216,3210,270,214,110,1964,2780,1994,412,406,2972
30,30115,37908,28075,6011,1943,252,11710,8113,10102,530,9960,167,466,60,5679,7445,7587,2380,2884,9442
30,30116,16710,12288,2675,1231,146,5848,3541,4544,220,4411,1514,148,131,2874,3590,3650,753,775,3916
30,30117,24020,17499,3971,2259,246,9903,4677,6462,730,5897,428,945,184,2760,4611,3699,549,336,5438
30,30118,126005,99209,17002,2471,275,26462,24967,37407,266,37284,90,514,112,27313,33144,30712,15666,16447,36349
30,30119,5703,4149,959,468,54,2224,1593,1765,107,1676,231,85,26,1254,1451,1418,230,182,1603
30,30120,16222,11969,2557,1097,111,6272,2835,4482,430,4080,1516,395,97,2413,3201,3548,443,489,3723
30,30121,23244,17395,3772,1694,112,10339,2447,6811,568,6602,2351,2076,559,4465,5199,5436,460,446,5623
30,30122,17480,12565,2911,3236,202,8332,3287,4890,262,4418,289,1367,126,1273,2897,2355,187,206,3166
30,30123,100549,74778,15218,4647,419,33745,13221,28013,1704,27616,3649,7618,923,20582,23629,21830,4867,4610,25128
30,30124,161097,118974,25220,12069,839,55745,50977,42151,9964,41193,19909,9679,966,20236,32867,26284,6864,7596,36856
30,30125,31890,22951,5565,2339,242,13663,5797,8483,181,7725,1198,867,189,4481,6692,6302,993,848,7662
30,30126,33392,25439,4885,2037,135,12752,8859,9817,287,9400,251,451,85,7011,8608,6549,1329,1307,9343
30,30127,26880,15413,6922,4179,850,12740,5945,5514,539,5370,271,3070,110,453,1069,1754,74,224,3841
30,30128,72795,48606,14303,4164,619,23804,17456,17403,385,17172,201,1141,107,8698,10816,12344,3087,2466,16926
30,30129,18145,12991,3291,2534,88,7354,1910,4867,400,4717,657,1390,213,1649,3705,3052,571,463,3979
30,30130,39205,28247,6737,4449,235,17452,7543,11206,545,10796,2385,964,259,5608,8822,6496,962,653,9223
30,30131,200119,153623,27473,5214,633,44276,49492,55154,2858,54743,5608,829,347,44541,51142,49019,23285,28958,52626
30,30132,19725,13247,3789,1449,118,7862,3772,4615,225,4527,449,1300,93,1839,2700,2846,458,292,4277
30,30133,57646,42049,9635,1671,272,17161,11359,16201,1122,15905,2579,3087,437,11488,13795,13747,2839,3231,15165
30,30134,22454,16943,3471,1068,98,8338,4315,6713,115,6411,211,310,100,4540,5940,4529,1209,1100,6306
30,30135,23112,15615,4703,1911,231,8549,6030,5171,632,5073,725,179,70,1330,2610,3126,595,496,4456
30,30136,8068,5525,1537,360,36,2594,2054,1922,32,1904,48,36,15,930,1375,1285,394,412,1847
30,30137,5830,3803,1314,1043,27,2389,827,1411,378,1382,478,936,90,45,168,427,27,20,701
30,30138,41927,32266,6091,939,168,9437,9764,12332,119,12289,52,50,13,8564,10702,10081,4373,4525,11941
30,30139,6147,4836,815,746,34,2733,762,1914,20,1782,253,112,58,1372,1594,1324,202,328,1698
30,30140,2921,1987,562,332,17,1373,400,658,55,613,114,115,9,65,271,279,26,2,473
30,30141,164834,120187,27391,20920,1924,69803,30184,42777,4518,41836,1676,8559,793,15116,31296,28451,6151,5958,36209
30,30142,33929,24678,5945,3553,371,15123,8183,9188,640,8838,1763,528,199,4997,7491,5853,645,386,7648
30,30143,57466,42375,9499,8986,526,26049,11606,15867,1047,14507,1402,2296,544,5624,11765,9867,1262,962,13169
30,30144,32721,23265,5911,3352,337,12763,11020,8563,567,8126,2430,473,322,4606,6640,5326,755,596,6792
30,30145,16363,11931,2672,1211,85,5304,5013,4522,229,4398,732,121,80,2745,3624,3409,764,764,3789
30,30146,3656,2497,714,247,50,1613,582,837,34,813,6,27,14,384,527,595,56,36,746
30,30147,23130,14645,5169,4439,388,11620,3945,5006,1430,4931,347,4644,28,493,574,2471,67,66,3379
30,30148,27770,20835,4154,2125,321,12662,6711,8074,163,7696,206,353,75,5269,6848,5628,1055,850,7490
30,30149,35155,22735,7755,7393,397,15510,2502,9227,2483,8002,354,2469,252,1121,3131,3457,234,220,4733
30,30150,11750,8695,1987,869,53,4694,2498,3266,345,3158,683,1062,108,1392,2461,2172,238,145,2692
30,30151,23120,17852,3639,1918,79,10444,3778,7079,489,6874,3357,2848,216,3816,5512,4181,588,624,6197
30,30152,12320,9472,1846,814,36,5526,2080,3906,174,3822,1360,1028,202,2542,2844,3126,296,336,3334
30,30153,5792,4335,945,501,22,2311,1058,1653,123,1617,84,467,33,651,1298,1050,137,42,1372
30,30154,12983,9805,2134,1262,46,6093,2111,3649,284,3551,788,1548,116,1433,2798,2188,236,74,2986
30,30155,103616,70191,21514,8969,371,37892,11985,26212,4036,25624,16431,15778,2545,5238,15097,17694,2412,1723,17227
30,30156,5767,3690,1241,664,74,2579,886,1298,95,1248,74,394,57,315,672,398,44,20,986
30,30157,20037,14886,3186,1798,91,7519,3559,5202,487,5074,1859,1672,153,2523,4342,2651,453,478,4442
30,30158,23865,17891,3720,1743,121,9420,4603,6929,527,6737,2421,1216,156,3706,5463,4273,672,906,6260
30,30159,26322,15776,6459,7340,324,11965,1276,5254,2599,4915,3321,4981,252,18,143,2253,80,580,2383
30,30160,104694,77392,17099,7287,481,37418,20288,27850,2201,27249,8648,8629,422,14487,22861,17025,3536,3682,24920
30,30161,35823,25821,6558,4121,172,15250,3412,9962,1380,9660,1795,4494,480,3865,7206,6540,1097,1011,7623
30,30162,6677,4797,1149,832,136,3356,822,1672,118,1492,137,147,49,610,1147,662,81,56,1417
30,30163,5189,3509,1050,487,59,2231,557,1248,123,1203,20,113,46,466,849,439,90,44,905
30,30164,16480,12179,2706,1007,121,6135,1781,4651,511,4545,70,103,71,2346,3308,3195,939,938,4283
30,30165,8417,5892,1503,884,113,3784,1053,2128,283,1957,1458,515,125,533,936,458,110,76,1533
30,30166,9668,7206,1516,1537,117,5087,864,2671,83,2539,53,87,34,819,2061,1005,153,74,2427
30,30167,14736,10777,2481,1203,35,5629,2958,3842,457,3709,260,1232,104,1051,2725,2358,332,198,3381
30,30168,15018,9478,3431,2477,215,6488,1783,3607,1127,3503,1313,1849,117,149,483,1196,130,29,1673
30,30169,22923,16817,3710,2537,225,9790,2348,6902,235,6452,1990,420,121,4397,5680,4523,652,548,5766
30,30170,10934,7080,2576,2327,161,5335,1539,2570,390,2508,812,2506,198,110,777,228,50,10,1492
30,30171,5284,3590,1057,854,42,2264,1046,1304,229,1289,217,753,54,156,274,727,69,49,870
30,30172,20887,15145,3543,1722,133,8525,4640,5641,340,5196,2984,378,167,2892,4122,3173,458,282,4410
30,30173,56956,39609,10680,5954,589,24416,7082,15194,2258,14433,5884,3376,629,4685,8684,6528,877,800,10643
30,30174,106277,82570,13656,6571,452,37366,23020,34938,2929,33807,3504,1390,386,23670,30919,27111,7019,9850,32203
30,30175,96418,68818,16803,5975,681,31244,27669,24296,2134,23956,11036,5723,597,14231,19698,18270,4034,5082,21632
30,30176,4953,3733,772,420,58,2034,754,1550,54,1447,359,85,27,1025,1272,1128,161,191,1395
30,30177,11431,7392,2289,965,71,4349,1790,2591,204,2497,151,97,73,613,1407,810,118,65,2167
30,30178,13421,10643,1710,1403,71,5717,1440,4444,196,4151,1242,288,128,3406,3914,3140,768,786,4053
30,30179,3833,2777,637,201,45,1655,878,1038,36,980,36,68,34,504,697,741,98,56,912
30,30180,11630,8063,2363,2007,83,5574,608,2929,389,2883,1025,2179,212,332,1547,346,148,17,1761
30,30181,37857,28899,5411,3677,255,16584,4712,11804,531,11018,2931,677,215,8288,9946,8228,1424,1405,10673
30,30182,18715,13115,3392,1049,74,6492,4881,4476,162,4408,78,121,30,1932,3120,3449,872,857,4157
30,30183,61982,43439,11426,4223,1091,23589,15596,16615,1990,16384,868,327,172,8534,12888,12698,2194,2459,15283
30,30184,7709,4952,1728,1470,60,3687,307,1711,573,1694,214,1079,34,84,273,676,25,5,938
30,30185,5258,3592,1006,442,41,1853,932,1209,165,1192,58,53,26,374,601,663,161,67,1003
30,30186,6869,5128,1092,465,25,2181,1893,1909,56,1874,61,117,26,933,1186,1408,318,264,1726
30,30187,5670,3733,1146,477,63,2492,704,1204,77,1198,74,126,22,230,628,429,57,44,995
30,30188,17428,12465,2994,1916,203,8086,3588,4393,270,4116,251,345,108,1832,2874,2446,405,284,3779
30,30189,161829,121457,23586,4298,633,38846,38007,46905,1242,46487,9232,4803,444,35751,42152,39858,15737,16678,44284
30,30190,2185,1732,261,222,28,871,78,737,13,715,161,21,9,562,658,372,53,18,675
30,30191,30580,23982,4091,1409,124,10321,4636,9393,151,9172,149,128,42,7892,8934,7630,2601,2562,9206
30,30192,20275,15256,3144,1443,133,8013,4441,6205,190,5976,345,245,196,3886,5179,4621,930,945,5415
30,30193,609964,470543,86034,12243,2934,133866,153016,184242,3701,183691,2772,1284,455,152458,174481,167752,71181,80131,178889
30,30194,11760,7217,2802,754,127,4420,1447,2689,159,2585,63,301,25,1125,1323,1314,228,279,2448
30,30195,5446,3672,1115,894,18,2485,250,1254,358,1208,151,1083,55,176,152,608,15,6,793
30,30196,17896,13308,2824,966,97,6626,4143,5136,164,4943,762,181,57,3020,4461,3371,913,816,4822
30,30197,12108,8863,1987,1392,90,5657,1898,3365,195,3159,130,252,127,1225,2564,1877,330,196,2619
30,30198,7194,4961,1416,1411,39,3660,1089,1983,192,1911,319,607,291,406,698,997,84,25,1249
30,30199,11354,7832,2204,969,65,4250,1830,2670,291,2476,242,156,30,1212,1663,2055,215,314,2142
30,30200,13409,10017,2128,872,178,5955,2468,3508,151,3247,292,352,79,1701,2671,2054,373,224,3165
30,30201,43871,29870,8830,6944,431,18569,11481,11181,3318,10952,2987,6232,822,1276,3325,3018,763,568,6087
30,30202,14620,9225,3612,2791,139,6864,1463,3750,843,3541,1306,2143,530,146,1144,184,84,9,1808
30,30203,15031,9971,3254,2624,168,6832,3456,3549,591,3282,1577,1132,439,453,1275,2106,195,122,2085
30,30204,48091,35956,7433,1809,334,13707,7225,13921,472,13684,3404,247,137,11335,12386,11459,3607,3954,12785
30,30205,19478,14421,3072,1237,53,5994,1893,5390,306,5257,217,1542,100,3809,4693,4373,715,508,4718
30,30206,30039,23015,4212,813,151,7310,2895,8506,159,8400,557,71,96,7133,7752,7339,3315,3617,8040
30,30207,46672,34621,7370,3431,390,17651,10138,13873,732,13199,3634,640,148,9514,12002,10577,2047,1707,12644
30,30208,24565,19052,3337,1780,96,9321,2197,7629,262,7267,1623,298,90,6181,7065,6051,1772,2199,7057
30,30209,15614,10921,2981,2419,144,6998,1485,4249,724,3769,106,694,85,1153,2039,1852,132,46,2450
30,30210,29434,19770,5715,2640,296,13056,4051,7004,939,6687,706,1477,324,3925,5310,1316,362,144,5109
30,30211,29631,22532,4334,1766,144,11024,7320,8695,426,8525,1090,379,128,5905,7440,6113,1234,1111,8089
30,30212,12512,8617,2435,1898,153,6153,3232,3353,401,3282,1310,694,64,921,2408,1112,123,43,2542
31,,2097175,1554283,334279,115216,8121,604642,280993,565015,9259,506402,10329,69707,7390,409197,459243,463220,171732,169336,522615
31,31001,6502,4726,1134,714,65,2956,751,1714,9,1129,28,700,32,942,1179,1187,98,54,1545
31,31002,16127,11879,2695,1037,55,5551,2309,3932,49,3020,48,1073,34,2702,2936,3042,541,213,3692
31,31003,11312,7907,1922,1094,145,4774,1733,2752,88,2385,50,433,53,1878,1605,1956,379,188,2349
31,31004,5811,4371,932,327,6,1937,735,1575,11,1381,13,226,9,1150,1285,1160,206,100,1490
31,31005,2191,1673,316,181,7,782,147,636,7,581,33,61,13,417,491,471,57,5,576
31,31006,8887,6446,1496,761,44,3752,1182,2552,29,2235,22,442,48,1775,1742,1827,271,270,2235
31,31007,7224,5434,1104,476,36,2691,1116,1891,15,1558,30,480,20,1367,1450,1486,236,171,1764
31,31008,3992,2942,647,455,12,1842,211,1194,30,1055,13,157,39,638,680,664,68,45,1020
31,31009,4580,3480,717,388,10,1596,521,1356,27,1090,16,341,12,897,1003,1021,272,255,1249
31,31010,2519,1711,477,306,19,1037,154,588,18,355,21,254,46,287,253,339,32,27,410
31,31011,7836,5534,1294,387,77,3454,914,2066,49,1888,40,192,27,1410,1469,1704,166,195,1891
31,31012,3886,2871,582,374,20,1670,336,1166,22,1064,15,146,48,802,847,853,87,67,996
31,31013,11141,8291,1684,336,18,2827,1403,3086,18,2914,44,189,18,2458,2758,2768,857,759,2985
31,31014,1572,1152,264,167,4,609,73,379,13,345,6,56,6,221,242,234,32,21,313
31,31015,5181,3784,836,404,45,2188,702,1368,18,967,16,516,23,723,839,1000,86,126,1199
31,31016,3015,2019,590,318,22,1260,47,639,17,546,5,97,23,290,285,378,30,6,505
31,31017,4583,3167,870,671,23,1904,253,1120,51,820,31,342,62,409,472,427,45,57,752
31,31018,3153,2334,484,275,7,1235,92,872,25,547,44,375,16,514,549,562,109,42,741
31,31019,36881,23236,8588,5145,367,14959,1955,7791,636,4101,161,4107,507,2481,2703,3856,250,294,5283
31,31020,4468,3344,663,215,15,1303,812,1222,10,1043,11,198,15,918,1005,1006,211,161,1154
31,31021,8371,5348,1877,864,20,2726,505,1675,79,1174,40,549,106,657,813,938,168,35,1200
31,31022,4166,2762,925,513,15,1611,147,908,36,535,33,402,46,387,391,338,23,15,656
31,31023,4691,3537,723,381,13,1423,600,1319,2,1154,7,369,12,997,1092,1038,203,207,1248
31,31024,3308,2418,567,506,15,1534,220,832,23,596,4,265,20,583,524,578,86,63,731
31,31025,5357,3833,848,281,16,2114,287,1236,13,1094,12,168,11,992,867,930,192,102,1127
31,31026,3662,2854,508,281,9,1349,451,1076,2,1024,21,69,5,804,886,816,174,82,1014
31,31027,8176,6272,1230,370,9,2441,591,2430,10,2202,110,309,26,1796,1906,1924,685,524,2260
31,31028,2744,2036,420,115,20,877,466,804,10,755,33,41,27,584,614,689,112,79,735
31,31029,6120,4662,943,402,45,2242,409,1865,25,1595,18,365,32,1310,1265,1342,245,189,1692
31,31030,3783,2671,698,395,25,1606,277,953,44,663,16,305,41,501,491,553,68,77,742
31,31031,2609,1931,439,339,5,1223,61,723,3,545,3,194,15,417,491,448,70,21,632
31,31032,16071,10928,3354,1918,152,7186,867,3873,173,2812,109,1258,137,1691,1863,2302,316,201,3185
31,31033,20152,14709,3377,2334,95,7764,2263,5061,114,3846,136,1778,37,3259,3100,3278,613,320,4589
31,31034,6089,4430,1026,613,59,2540,500,1485,18,903,24,627,26,788,951,1020,108,34,1314
31,31035,5976,4509,919,831,36,2620,1079,1628,30,1204,25,499,31,941,1084,1117,160,86,1410
31,31036,7670,5622,1281,703,48,2966,1655,1978,54,1327,52,717,44,1145,1281,1467,173,86,1792
31,31037,5218,3890,825,491,38,2350,413,1528,24,1200,37,491,49,959,965,1110,110,78,1349
31,31038,32475,23557,5393,2254,150,11465,5923,7873,105,6107,317,2011,52,5611,5944,6247,1270,936,7524
